SalesOrderID,SalesOrderNumber,PurchaseOrderNumber,OrderDate,DueDate,UnitPrice,OrderQty,LineTotal,OrderTotal,DeliveryPriorityRank
54646,SO54646,NULL,18/08/2013,30/08/2013,2294.99,1,2294.99,2297.28,808
54647,SO54647,NULL,18/08/2013,30/08/2013,2294.99,1,2294.99,2351.96,808
54640,SO54640,NULL,18/08/2013,30/08/2013,49.99,1,49.99,1750.98,808
54624,SO54624,NULL,18/08/2013,30/08/2013,34.99,1,34.99,39.98,808
54635,SO54635,NULL,18/08/2013,30/08/2013,4.99,1,4.99,54.98,808
54651,SO54651,NULL,18/08/2013,30/08/2013,1214.85,1,1214.85,1249.84,808
54625,SO54625,NULL,18/08/2013,30/08/2013,2.29,1,2.29,7.28,808
54645,SO54645,NULL,18/08/2013,30/08/2013,2294.99,1,2294.99,2351.96,808
54646,SO54646,NULL,18/08/2013,30/08/2013,2.29,1,2.29,2297.28,808
54647,SO54647,NULL,18/08/2013,30/08/2013,21.98,1,21.98,2351.96,808
54654,SO54654,NULL,18/08/2013,30/08/2013,1120.49,1,1120.49,1155.48,808
54638,SO54638,NULL,18/08/2013,30/08/2013,21.98,1,21.98,56.97,808
54635,SO54635,NULL,18/08/2013,30/08/2013,49.99,1,49.99,54.98,808
54651,SO54651,NULL,18/08/2013,30/08/2013,34.99,1,34.99,1249.84,808
54636,SO54636,NULL,18/08/2013,30/08/2013,4.99,1,4.99,42.28,808
54645,SO54645,NULL,18/08/2013,30/08/2013,21.98,1,21.98,2351.96,808
54648,SO54648,NULL,18/08/2013,30/08/2013,2319.99,1,2319.99,2376.96,808
54647,SO54647,NULL,18/08/2013,30/08/2013,34.99,1,34.99,2351.96,808
54654,SO54654,NULL,18/08/2013,30/08/2013,34.99,1,34.99,1155.48,808
54638,SO54638,NULL,18/08/2013,30/08/2013,34.99,1,34.99,56.97,808
54637,SO54637,NULL,18/08/2013,30/08/2013,21.98,1,21.98,21.98,808
54653,SO54653,NULL,18/08/2013,30/08/2013,1120.49,1,1120.49,1183.47,808
54636,SO54636,NULL,18/08/2013,30/08/2013,35,1,35,42.28,808
54645,SO54645,NULL,18/08/2013,30/08/2013,34.99,1,34.99,2351.96,808
54648,SO54648,NULL,18/08/2013,30/08/2013,21.98,1,21.98,2376.96,808
54649,SO54649,NULL,18/08/2013,30/08/2013,2443.35,1,2443.35,2443.35,808
54636,SO54636,NULL,18/08/2013,30/08/2013,2.29,1,2.29,42.28,808
54641,SO54641,NULL,18/08/2013,30/08/2013,539.99,1,539.99,589.96,808
54642,SO54642,NULL,18/08/2013,30/08/2013,564.99,1,564.99,614.96,808
54653,SO54653,NULL,18/08/2013,30/08/2013,53.99,1,53.99,1183.47,808
54643,SO54643,NULL,18/08/2013,30/08/2013,769.49,1,769.49,800.46,808
54652,SO54652,NULL,18/08/2013,30/08/2013,539.99,1,539.99,539.99,808
54648,SO54648,NULL,18/08/2013,30/08/2013,34.99,1,34.99,2376.96,808
54653,SO54653,NULL,18/08/2013,30/08/2013,8.99,1,8.99,1183.47,808
54643,SO54643,NULL,18/08/2013,30/08/2013,21.98,1,21.98,800.46,808
54641,SO54641,NULL,18/08/2013,30/08/2013,4.99,1,4.99,589.96,808
54642,SO54642,NULL,18/08/2013,30/08/2013,9.99,1,9.99,614.96,808
54641,SO54641,NULL,18/08/2013,30/08/2013,9.99,1,9.99,589.96,808
54643,SO54643,NULL,18/08/2013,30/08/2013,8.99,1,8.99,800.46,808
54641,SO54641,NULL,18/08/2013,30/08/2013,34.99,1,34.99,589.96,808
54642,SO54642,NULL,18/08/2013,30/08/2013,4.99,1,4.99,614.96,808
54655,SO54655,NULL,18/08/2013,30/08/2013,1120.49,1,1120.49,1137.43,808
54650,SO54650,NULL,18/08/2013,30/08/2013,2384.07,1,2384.07,2419.06,808
54655,SO54655,NULL,18/08/2013,30/08/2013,8.99,1,8.99,1137.43,808
54642,SO54642,NULL,18/08/2013,30/08/2013,34.99,1,34.99,614.96,808
54655,SO54655,NULL,18/08/2013,30/08/2013,7.95,1,7.95,1137.43,808
54650,SO54650,NULL,18/08/2013,30/08/2013,34.99,1,34.99,2419.06,808
54656,SO54656,NULL,18/08/2013,30/08/2013,2384.07,1,2384.07,2420.34,808
54644,SO54644,NULL,18/08/2013,30/08/2013,2294.99,1,2294.99,2369.97,808
54656,SO54656,NULL,18/08/2013,30/08/2013,4.99,1,4.99,2420.34,808
54644,SO54644,NULL,18/08/2013,30/08/2013,35,1,35,2369.97,808
54656,SO54656,NULL,18/08/2013,30/08/2013,28.99,1,28.99,2420.34,808
54644,SO54644,NULL,18/08/2013,30/08/2013,4.99,1,4.99,2369.97,808
54656,SO54656,NULL,18/08/2013,30/08/2013,2.29,1,2.29,2420.34,808
54644,SO54644,NULL,18/08/2013,30/08/2013,34.99,1,34.99,2369.97,808
54664,SO54664,NULL,19/08/2013,31/08/2013,4.99,1,4.99,29.98,809
54657,SO54657,NULL,19/08/2013,31/08/2013,2443.35,1,2443.35,2443.35,809
54659,SO54659,NULL,19/08/2013,31/08/2013,2319.99,1,2319.99,2354.99,809
54663,SO54663,NULL,19/08/2013,31/08/2013,24.49,1,24.49,59.48,809
54660,SO54660,NULL,19/08/2013,31/08/2013,2319.99,1,2319.99,2343.96,809
54661,SO54661,NULL,19/08/2013,31/08/2013,8.99,1,8.99,13.98,809
54673,SO54673,NULL,19/08/2013,31/08/2013,2294.99,1,2294.99,2369.97,809
54667,SO54667,NULL,19/08/2013,31/08/2013,8.99,1,8.99,62.98,809
54664,SO54664,NULL,19/08/2013,31/08/2013,24.99,1,24.99,29.98,809
54658,SO54658,NULL,19/08/2013,31/08/2013,2443.35,1,2443.35,2451.3,809
54659,SO54659,NULL,19/08/2013,31/08/2013,35,1,35,2354.99,809
54663,SO54663,NULL,19/08/2013,31/08/2013,34.99,1,34.99,59.48,809
54660,SO54660,NULL,19/08/2013,31/08/2013,9.99,1,9.99,2343.96,809
54661,SO54661,NULL,19/08/2013,31/08/2013,4.99,1,4.99,13.98,809
54673,SO54673,NULL,19/08/2013,31/08/2013,35,1,35,2369.97,809
54667,SO54667,NULL,19/08/2013,31/08/2013,53.99,1,53.99,62.98,809
54666,SO54666,NULL,19/08/2013,31/08/2013,21.98,1,21.98,30.97,809
54658,SO54658,NULL,19/08/2013,31/08/2013,7.95,1,7.95,2451.3,809
54670,SO54670,NULL,19/08/2013,31/08/2013,539.99,1,539.99,574.98,809
54665,SO54665,NULL,19/08/2013,31/08/2013,21.98,1,21.98,119.95,809
54660,SO54660,NULL,19/08/2013,31/08/2013,4.99,1,4.99,2343.96,809
54668,SO54668,NULL,19/08/2013,31/08/2013,34.99,1,34.99,34.99,809
54673,SO54673,NULL,19/08/2013,31/08/2013,4.99,1,4.99,2369.97,809
54669,SO54669,NULL,19/08/2013,31/08/2013,32.6,1,32.6,34.89,809
54666,SO54666,NULL,19/08/2013,31/08/2013,8.99,1,8.99,30.97,809
54671,SO54671,NULL,19/08/2013,31/08/2013,2443.35,1,2443.35,2511.32,809
54670,SO54670,NULL,19/08/2013,31/08/2013,34.99,1,34.99,574.98,809
54665,SO54665,NULL,19/08/2013,31/08/2013,34.99,1,34.99,119.95,809
54660,SO54660,NULL,19/08/2013,31/08/2013,8.99,1,8.99,2343.96,809
54675,SO54675,NULL,19/08/2013,31/08/2013,49.99,1,49.99,74.48,809
54673,SO54673,NULL,19/08/2013,31/08/2013,34.99,1,34.99,2369.97,809
54669,SO54669,NULL,19/08/2013,31/08/2013,2.29,1,2.29,34.89,809
54681,SO54681,NULL,19/08/2013,31/08/2013,29.99,1,29.99,32.28,809
54671,SO54671,NULL,19/08/2013,31/08/2013,8.99,1,8.99,2511.32,809
54677,SO54677,NULL,19/08/2013,31/08/2013,24.99,1,24.99,27.28,809
54665,SO54665,NULL,19/08/2013,31/08/2013,53.99,1,53.99,119.95,809
54662,SO54662,NULL,19/08/2013,31/08/2013,7.95,1,7.95,7.95,809
54675,SO54675,NULL,19/08/2013,31/08/2013,24.49,1,24.49,74.48,809
54674,SO54674,NULL,19/08/2013,31/08/2013,53.99,1,53.99,53.99,809
54676,SO54676,NULL,19/08/2013,31/08/2013,4.99,1,4.99,67.93,809
54681,SO54681,NULL,19/08/2013,31/08/2013,2.29,1,2.29,32.28,809
54671,SO54671,NULL,19/08/2013,31/08/2013,4.99,1,4.99,2511.32,809
54677,SO54677,NULL,19/08/2013,31/08/2013,2.29,1,2.29,27.28,809
54665,SO54665,NULL,19/08/2013,31/08/2013,8.99,1,8.99,119.95,809
54685,SO54685,NULL,19/08/2013,31/08/2013,21.98,1,21.98,46.47,809
54679,SO54679,NULL,19/08/2013,31/08/2013,24.99,1,24.99,73.96,809
54688,SO54688,NULL,19/08/2013,31/08/2013,4.99,1,4.99,37.27,809
54676,SO54676,NULL,19/08/2013,31/08/2013,54.99,1,54.99,67.93,809
54683,SO54683,NULL,19/08/2013,31/08/2013,4.99,1,4.99,54.98,809
54671,SO54671,NULL,19/08/2013,31/08/2013,53.99,1,53.99,2511.32,809
54684,SO54684,NULL,19/08/2013,31/08/2013,4.99,1,4.99,4.99,809
54680,SO54680,NULL,19/08/2013,31/08/2013,3.99,1,3.99,71.58,809
54685,SO54685,NULL,19/08/2013,31/08/2013,24.49,1,24.49,46.47,809
54679,SO54679,NULL,19/08/2013,31/08/2013,4.99,1,4.99,73.96,809
54688,SO54688,NULL,19/08/2013,31/08/2013,29.99,1,29.99,37.27,809
54676,SO54676,NULL,19/08/2013,31/08/2013,7.95,1,7.95,67.93,809
54683,SO54683,NULL,19/08/2013,31/08/2013,49.99,1,49.99,54.98,809
54672,SO54672,NULL,19/08/2013,31/08/2013,2443.35,1,2443.35,2514.93,809
54695,SO54695,NULL,19/08/2013,31/08/2013,35,1,35,128.97,809
54680,SO54680,NULL,19/08/2013,31/08/2013,32.6,1,32.6,71.58,809
54687,SO54687,NULL,19/08/2013,31/08/2013,32.6,1,32.6,32.6,809
54679,SO54679,NULL,19/08/2013,31/08/2013,8.99,1,8.99,73.96,809
54688,SO54688,NULL,19/08/2013,31/08/2013,2.29,1,2.29,37.27,809
54678,SO54678,NULL,19/08/2013,31/08/2013,28.99,1,28.99,33.98,809
54696,SO54696,NULL,19/08/2013,31/08/2013,35,1,35,42.28,809
54672,SO54672,NULL,19/08/2013,31/08/2013,32.6,1,32.6,2514.93,809
54695,SO54695,NULL,19/08/2013,31/08/2013,4.99,1,4.99,128.97,809
54680,SO54680,NULL,19/08/2013,31/08/2013,34.99,1,34.99,71.58,809
54692,SO54692,NULL,19/08/2013,31/08/2013,28.99,1,28.99,68.97,809
54679,SO54679,NULL,19/08/2013,31/08/2013,34.99,1,34.99,73.96,809
54691,SO54691,NULL,19/08/2013,31/08/2013,4.99,1,4.99,48.97,809
54678,SO54678,NULL,19/08/2013,31/08/2013,4.99,1,4.99,33.98,809
54696,SO54696,NULL,19/08/2013,31/08/2013,4.99,1,4.99,42.28,809
54672,SO54672,NULL,19/08/2013,31/08/2013,3.99,1,3.99,2514.93,809
54695,SO54695,NULL,19/08/2013,31/08/2013,34.99,1,34.99,128.97,809
54682,SO54682,NULL,19/08/2013,31/08/2013,8.99,1,8.99,78.98,809
54692,SO54692,NULL,19/08/2013,31/08/2013,4.99,1,4.99,68.97,809
54686,SO54686,NULL,19/08/2013,31/08/2013,32.6,1,32.6,32.6,809
54691,SO54691,NULL,19/08/2013,31/08/2013,34.99,1,34.99,48.97,809
54701,SO54701,NULL,19/08/2013,31/08/2013,2443.35,1,2443.35,2481.82,809
54696,SO54696,NULL,19/08/2013,31/08/2013,2.29,1,2.29,42.28,809
54672,SO54672,NULL,19/08/2013,31/08/2013,34.99,1,34.99,2514.93,809
54695,SO54695,NULL,19/08/2013,31/08/2013,53.99,1,53.99,128.97,809
54682,SO54682,NULL,19/08/2013,31/08/2013,69.99,1,69.99,78.98,809
54692,SO54692,NULL,19/08/2013,31/08/2013,34.99,1,34.99,68.97,809
54693,SO54693,NULL,19/08/2013,31/08/2013,4.99,1,4.99,94.97,809
54691,SO54691,NULL,19/08/2013,31/08/2013,8.99,1,8.99,48.97,809
54701,SO54701,NULL,19/08/2013,31/08/2013,8.99,1,8.99,2481.82,809
54698,SO54698,NULL,19/08/2013,31/08/2013,49.99,1,49.99,58.98,809
54689,SO54689,NULL,19/08/2013,31/08/2013,21.49,1,21.49,21.49,809
54702,SO54702,NULL,19/08/2013,31/08/2013,769.49,1,769.49,819.46,809
54697,SO54697,NULL,19/08/2013,31/08/2013,21.98,1,21.98,141.98,809
54694,SO54694,NULL,19/08/2013,31/08/2013,4.99,1,4.99,39.99,809
54693,SO54693,NULL,19/08/2013,31/08/2013,54.99,1,54.99,94.97,809
54705,SO54705,NULL,19/08/2013,31/08/2013,2384.07,1,2384.07,2419.06,809
54701,SO54701,NULL,19/08/2013,31/08/2013,4.99,1,4.99,2481.82,809
54698,SO54698,NULL,19/08/2013,31/08/2013,8.99,1,8.99,58.98,809
54690,SO54690,NULL,19/08/2013,31/08/2013,3.99,1,3.99,60.47,809
54702,SO54702,NULL,19/08/2013,31/08/2013,9.99,1,9.99,819.46,809
54697,SO54697,NULL,19/08/2013,31/08/2013,120,1,120,141.98,809
54694,SO54694,NULL,19/08/2013,31/08/2013,35,1,35,39.99,809
54693,SO54693,NULL,19/08/2013,31/08/2013,34.99,1,34.99,94.97,809
54705,SO54705,NULL,19/08/2013,31/08/2013,34.99,1,34.99,2419.06,809
54701,SO54701,NULL,19/08/2013,31/08/2013,24.49,1,24.49,2481.82,809
54713,SO54713,NULL,19/08/2013,31/08/2013,539.99,1,539.99,539.99,809
54690,SO54690,NULL,19/08/2013,31/08/2013,21.49,1,21.49,60.47,809
54702,SO54702,NULL,19/08/2013,31/08/2013,4.99,1,4.99,819.46,809
54699,SO54699,NULL,19/08/2013,31/08/2013,34.99,1,34.99,84.98,809
54715,SO54715,NULL,19/08/2013,31/08/2013,2384.07,1,2384.07,2393.06,809
54700,SO54700,NULL,19/08/2013,31/08/2013,1700.99,1,1700.99,1760.47,809
54706,SO54706,NULL,19/08/2013,31/08/2013,2384.07,1,2384.07,2438.06,809
54703,SO54703,NULL,19/08/2013,31/08/2013,2294.99,1,2294.99,2414.99,809
54715,SO54715,NULL,19/08/2013,31/08/2013,8.99,1,8.99,2393.06,809
54690,SO54690,NULL,19/08/2013,31/08/2013,34.99,1,34.99,60.47,809
54702,SO54702,NULL,19/08/2013,31/08/2013,34.99,1,34.99,819.46,809
54699,SO54699,NULL,19/08/2013,31/08/2013,49.99,1,49.99,84.98,809
54706,SO54706,NULL,19/08/2013,31/08/2013,53.99,1,53.99,2438.06,809
54700,SO54700,NULL,19/08/2013,31/08/2013,34.99,1,34.99,1760.47,809
54709,SO54709,NULL,19/08/2013,31/08/2013,8.99,1,8.99,2393.06,809
54703,SO54703,NULL,19/08/2013,31/08/2013,120,1,120,2414.99,809
54709,SO54709,NULL,19/08/2013,31/08/2013,2384.07,1,2384.07,2393.06,809
54707,SO54707,NULL,19/08/2013,31/08/2013,1214.85,1,1214.85,1283.82,809
54714,SO54714,NULL,19/08/2013,31/08/2013,2384.07,1,2384.07,2419.06,809
54700,SO54700,NULL,19/08/2013,31/08/2013,24.49,1,24.49,1760.47,809
54710,SO54710,NULL,19/08/2013,31/08/2013,1120.49,1,1120.49,1179.97,809
54707,SO54707,NULL,19/08/2013,31/08/2013,8.99,1,8.99,1283.82,809
54714,SO54714,NULL,19/08/2013,31/08/2013,34.99,1,34.99,2419.06,809
54704,SO54704,NULL,19/08/2013,31/08/2013,1700.99,1,1700.99,1754.98,809
54710,SO54710,NULL,19/08/2013,31/08/2013,34.99,1,34.99,1179.97,809
54707,SO54707,NULL,19/08/2013,31/08/2013,4.99,1,4.99,1283.82,809
54710,SO54710,NULL,19/08/2013,31/08/2013,24.49,1,24.49,1179.97,809
54704,SO54704,NULL,19/08/2013,31/08/2013,53.99,1,53.99,1754.98,809
54712,SO54712,NULL,19/08/2013,31/08/2013,539.99,1,539.99,553.97,809
54707,SO54707,NULL,19/08/2013,31/08/2013,54.99,1,54.99,1283.82,809
54712,SO54712,NULL,19/08/2013,31/08/2013,8.99,1,8.99,553.97,809
54711,SO54711,NULL,19/08/2013,31/08/2013,1120.49,1,1120.49,1120.49,809
54712,SO54712,NULL,19/08/2013,31/08/2013,4.99,1,4.99,553.97,809
54708,SO54708,NULL,19/08/2013,31/08/2013,8.99,1,8.99,1223.84,809
54708,SO54708,NULL,19/08/2013,31/08/2013,1214.85,1,1214.85,1223.84,809
54717,SO54717,NULL,20/08/2013,01/09/2013,24.99,1,24.99,27.28,810
54716,SO54716,NULL,20/08/2013,01/09/2013,1120.49,1,1120.49,1199.46,810
54723,SO54723,NULL,20/08/2013,01/09/2013,8.99,1,8.99,8.99,810
54718,SO54718,NULL,20/08/2013,01/09/2013,29.99,1,29.99,29.99,810
54730,SO54730,NULL,20/08/2013,01/09/2013,29.99,1,29.99,69.97,810
54735,SO54735,NULL,20/08/2013,01/09/2013,4.99,1,4.99,14.98,810
54720,SO54720,NULL,20/08/2013,01/09/2013,4.99,1,4.99,12.94,810
54721,SO54721,NULL,20/08/2013,01/09/2013,34.99,1,34.99,34.99,810
54717,SO54717,NULL,20/08/2013,01/09/2013,2.29,1,2.29,27.28,810
54716,SO54716,NULL,20/08/2013,01/09/2013,3.99,1,3.99,1199.46,810
54724,SO54724,NULL,20/08/2013,01/09/2013,2294.99,1,2294.99,2319.26,810
54725,SO54725,NULL,20/08/2013,01/09/2013,3.99,1,3.99,6.28,810
54730,SO54730,NULL,20/08/2013,01/09/2013,4.99,1,4.99,69.97,810
54735,SO54735,NULL,20/08/2013,01/09/2013,9.99,1,9.99,14.98,810
54720,SO54720,NULL,20/08/2013,01/09/2013,7.95,1,7.95,12.94,810
54722,SO54722,NULL,20/08/2013,01/09/2013,8.99,1,8.99,8.99,810
54719,SO54719,NULL,20/08/2013,01/09/2013,4.99,1,4.99,68.97,810
54716,SO54716,NULL,20/08/2013,01/09/2013,24.99,1,24.99,1199.46,810
54724,SO54724,NULL,20/08/2013,01/09/2013,21.98,1,21.98,2319.26,810
54725,SO54725,NULL,20/08/2013,01/09/2013,2.29,1,2.29,6.28,810
54730,SO54730,NULL,20/08/2013,01/09/2013,34.99,1,34.99,69.97,810
54737,SO54737,NULL,20/08/2013,01/09/2013,4.99,1,4.99,39.98,810
54727,SO54727,NULL,20/08/2013,01/09/2013,4.99,1,4.99,114.96,810
54739,SO54739,NULL,20/08/2013,01/09/2013,4.99,1,4.99,68.49,810
54719,SO54719,NULL,20/08/2013,01/09/2013,54.99,1,54.99,68.97,810
54716,SO54716,NULL,20/08/2013,01/09/2013,49.99,1,49.99,1199.46,810
54724,SO54724,NULL,20/08/2013,01/09/2013,2.29,1,2.29,2319.26,810
54729,SO54729,NULL,20/08/2013,01/09/2013,4.99,1,4.99,37.27,810
54732,SO54732,NULL,20/08/2013,01/09/2013,4.99,1,4.99,154.98,810
54737,SO54737,NULL,20/08/2013,01/09/2013,34.99,1,34.99,39.98,810
54727,SO54727,NULL,20/08/2013,01/09/2013,24.99,1,24.99,114.96,810
54739,SO54739,NULL,20/08/2013,01/09/2013,63.5,1,63.5,68.49,810
54719,SO54719,NULL,20/08/2013,01/09/2013,8.99,1,8.99,68.97,810
54731,SO54731,NULL,20/08/2013,01/09/2013,29.99,1,29.99,32.28,810
54738,SO54738,NULL,20/08/2013,01/09/2013,4.99,1,4.99,76.96,810
54729,SO54729,NULL,20/08/2013,01/09/2013,29.99,1,29.99,37.27,810
54732,SO54732,NULL,20/08/2013,01/09/2013,29.99,1,29.99,154.98,810
54742,SO54742,NULL,20/08/2013,01/09/2013,21.98,1,21.98,56.97,810
54727,SO54727,NULL,20/08/2013,01/09/2013,34.99,1,34.99,114.96,810
54740,SO54740,NULL,20/08/2013,01/09/2013,4.99,1,4.99,39.98,810
54726,SO54726,NULL,20/08/2013,01/09/2013,21.49,1,21.49,60.47,810
54731,SO54731,NULL,20/08/2013,01/09/2013,2.29,1,2.29,32.28,810
54738,SO54738,NULL,20/08/2013,01/09/2013,21.98,1,21.98,76.96,810
54729,SO54729,NULL,20/08/2013,01/09/2013,2.29,1,2.29,37.27,810
54732,SO54732,NULL,20/08/2013,01/09/2013,120,1,120,154.98,810
54742,SO54742,NULL,20/08/2013,01/09/2013,34.99,1,34.99,56.97,810
54727,SO54727,NULL,20/08/2013,01/09/2013,49.99,1,49.99,114.96,810
54740,SO54740,NULL,20/08/2013,01/09/2013,34.99,1,34.99,39.98,810
54726,SO54726,NULL,20/08/2013,01/09/2013,3.99,1,3.99,60.47,810
54733,SO54733,NULL,20/08/2013,01/09/2013,9.99,1,9.99,89.46,810
54738,SO54738,NULL,20/08/2013,01/09/2013,49.99,1,49.99,76.96,810
54736,SO54736,NULL,20/08/2013,01/09/2013,9.99,1,9.99,78.96,810
54747,SO54747,NULL,20/08/2013,01/09/2013,69.99,1,69.99,123.98,810
54744,SO54744,NULL,20/08/2013,01/09/2013,4.99,1,4.99,39.98,810
54734,SO54734,NULL,20/08/2013,01/09/2013,69.99,1,69.99,119.98,810
54757,SO54757,NULL,20/08/2013,01/09/2013,2294.99,1,2294.99,2339.97,810
54726,SO54726,NULL,20/08/2013,01/09/2013,34.99,1,34.99,60.47,810
54733,SO54733,NULL,20/08/2013,01/09/2013,4.99,1,4.99,89.46,810
54741,SO54741,NULL,20/08/2013,01/09/2013,4.99,1,4.99,89.97,810
54736,SO54736,NULL,20/08/2013,01/09/2013,4.99,1,4.99,78.96,810
54747,SO54747,NULL,20/08/2013,01/09/2013,53.99,1,53.99,123.98,810
54744,SO54744,NULL,20/08/2013,01/09/2013,34.99,1,34.99,39.98,810
54734,SO54734,NULL,20/08/2013,01/09/2013,49.99,1,49.99,119.98,810
54757,SO54757,NULL,20/08/2013,01/09/2013,9.99,1,9.99,2339.97,810
54728,SO54728,NULL,20/08/2013,01/09/2013,4.99,1,4.99,33.98,810
54733,SO54733,NULL,20/08/2013,01/09/2013,49.99,1,49.99,89.46,810
54741,SO54741,NULL,20/08/2013,01/09/2013,34.99,1,34.99,89.97,810
54736,SO54736,NULL,20/08/2013,01/09/2013,54.99,1,54.99,78.96,810
54749,SO54749,NULL,20/08/2013,01/09/2013,3.99,1,3.99,6.28,810
54767,SO54767,NULL,20/08/2013,01/09/2013,539.99,1,539.99,553.97,810
54745,SO54745,NULL,20/08/2013,01/09/2013,21.98,1,21.98,24.27,810
54757,SO54757,NULL,20/08/2013,01/09/2013,34.99,1,34.99,2339.97,810
54728,SO54728,NULL,20/08/2013,01/09/2013,28.99,1,28.99,33.98,810
54733,SO54733,NULL,20/08/2013,01/09/2013,24.49,1,24.49,89.46,810
54741,SO54741,NULL,20/08/2013,01/09/2013,49.99,1,49.99,89.97,810
54736,SO54736,NULL,20/08/2013,01/09/2013,8.99,1,8.99,78.96,810
54749,SO54749,NULL,20/08/2013,01/09/2013,2.29,1,2.29,6.28,810
54767,SO54767,NULL,20/08/2013,01/09/2013,8.99,1,8.99,553.97,810
54745,SO54745,NULL,20/08/2013,01/09/2013,2.29,1,2.29,24.27,810
54758,SO54758,NULL,20/08/2013,01/09/2013,1214.85,1,1214.85,1263.82,810
54751,SO54751,NULL,20/08/2013,01/09/2013,4.99,1,4.99,39.98,810
54746,SO54746,NULL,20/08/2013,01/09/2013,24.99,1,24.99,27.28,810
54755,SO54755,NULL,20/08/2013,01/09/2013,21.98,1,21.98,29.93,810
54743,SO54743,NULL,20/08/2013,01/09/2013,69.99,1,69.99,78.98,810
54764,SO54764,NULL,20/08/2013,01/09/2013,539.99,1,539.99,565.47,810
54767,SO54767,NULL,20/08/2013,01/09/2013,4.99,1,4.99,553.97,810
54752,SO54752,NULL,20/08/2013,01/09/2013,21.49,1,21.49,75.48,810
54758,SO54758,NULL,20/08/2013,01/09/2013,4.99,1,4.99,1263.82,810
54751,SO54751,NULL,20/08/2013,01/09/2013,34.99,1,34.99,39.98,810
54746,SO54746,NULL,20/08/2013,01/09/2013,2.29,1,2.29,27.28,810
54755,SO54755,NULL,20/08/2013,01/09/2013,7.95,1,7.95,29.93,810
54743,SO54743,NULL,20/08/2013,01/09/2013,8.99,1,8.99,78.98,810
54764,SO54764,NULL,20/08/2013,01/09/2013,3.99,1,3.99,565.47,810
54769,SO54769,NULL,20/08/2013,01/09/2013,742.35,1,742.35,791.32,810
54752,SO54752,NULL,20/08/2013,01/09/2013,53.99,1,53.99,75.48,810
54758,SO54758,NULL,20/08/2013,01/09/2013,8.99,1,8.99,1263.82,810
54753,SO54753,NULL,20/08/2013,01/09/2013,3.99,1,3.99,6.28,810
54748,SO54748,NULL,20/08/2013,01/09/2013,32.6,1,32.6,36.59,810
54756,SO54756,NULL,20/08/2013,01/09/2013,769.49,1,769.49,839.48,810
54754,SO54754,NULL,20/08/2013,01/09/2013,35,1,35,119.92,810
54764,SO54764,NULL,20/08/2013,01/09/2013,21.49,1,21.49,565.47,810
54769,SO54769,NULL,20/08/2013,01/09/2013,8.99,1,8.99,791.32,810
54759,SO54759,NULL,20/08/2013,01/09/2013,769.49,1,769.49,848.47,810
54758,SO54758,NULL,20/08/2013,01/09/2013,34.99,1,34.99,1263.82,810
54753,SO54753,NULL,20/08/2013,01/09/2013,2.29,1,2.29,6.28,810
54748,SO54748,NULL,20/08/2013,01/09/2013,3.99,1,3.99,36.59,810
54756,SO54756,NULL,20/08/2013,01/09/2013,69.99,1,69.99,839.48,810
54754,SO54754,NULL,20/08/2013,01/09/2013,21.98,1,21.98,119.92,810
54766,SO54766,NULL,20/08/2013,01/09/2013,1120.49,1,1120.49,1155.48,810
54769,SO54769,NULL,20/08/2013,01/09/2013,4.99,1,4.99,791.32,810
54759,SO54759,NULL,20/08/2013,01/09/2013,8.99,1,8.99,848.47,810
54754,SO54754,NULL,20/08/2013,01/09/2013,54.99,1,54.99,119.92,810
54760,SO54760,NULL,20/08/2013,01/09/2013,2443.35,1,2443.35,2478.34,810
54750,SO54750,NULL,20/08/2013,01/09/2013,24.99,1,24.99,24.99,810
54759,SO54759,NULL,20/08/2013,01/09/2013,69.99,1,69.99,848.47,810
54754,SO54754,NULL,20/08/2013,01/09/2013,7.95,1,7.95,119.92,810
54766,SO54766,NULL,20/08/2013,01/09/2013,34.99,1,34.99,1155.48,810
54769,SO54769,NULL,20/08/2013,01/09/2013,34.99,1,34.99,791.32,810
54760,SO54760,NULL,20/08/2013,01/09/2013,34.99,1,34.99,2478.34,810
54761,SO54761,NULL,20/08/2013,01/09/2013,2443.35,1,2443.35,2475.79,810
54762,SO54762,NULL,20/08/2013,01/09/2013,2443.35,1,2443.35,2457.33,810
54763,SO54763,NULL,20/08/2013,01/09/2013,539.99,1,539.99,562.96,810
54762,SO54762,NULL,20/08/2013,01/09/2013,8.99,1,8.99,2457.33,810
54761,SO54761,NULL,20/08/2013,01/09/2013,7.95,1,7.95,2475.79,810
54762,SO54762,NULL,20/08/2013,01/09/2013,4.99,1,4.99,2457.33,810
54763,SO54763,NULL,20/08/2013,01/09/2013,4.99,1,4.99,562.96,810
54761,SO54761,NULL,20/08/2013,01/09/2013,24.49,1,24.49,2475.79,810
54763,SO54763,NULL,20/08/2013,01/09/2013,8.99,1,8.99,562.96,810
54768,SO54768,NULL,20/08/2013,01/09/2013,539.99,1,539.99,539.99,810
54763,SO54763,NULL,20/08/2013,01/09/2013,8.99,1,8.99,562.96,810
54765,SO54765,NULL,20/08/2013,01/09/2013,1120.49,1,1120.49,1179.97,810
54765,SO54765,NULL,20/08/2013,01/09/2013,24.49,1,24.49,1179.97,810
54765,SO54765,NULL,20/08/2013,01/09/2013,34.99,1,34.99,1179.97,810
